pkg_order,num_actions,unique_actions,action_diversity,action_sequence_str,shop_id,shop_type_name_x,shop_status_name_x,shop__seniority_x,shop__categories_x,address__ward_name_x,address__district_name_x,address__province_name_x,shop_type_name_y,seniority_group,shop_status_name_y,shop__seniority_y,shop__categories_y,address__ward_name_y,address__district_name_y,address__province_name_y
1837644242,1,1,1.0,assignCodPicking,60488fc1-32c4-4595-92fe-43fa0a784c65,Pro (B2C),Đang làm việc,52,"[""others""]",Phường Yên Hoà,Quận Cầu Giấy,Hà Nội,Pro (B2C),Nhóm 3 - Lâu năm,Đang làm việc,52,"[""others""]",Phường Yên Hoà,Quận Cầu Giấy,Hà Nội
1837999807,1,1,1.0,distributorCfmDeliver,61a1de57-dfb4-4223-916c-4e370a6e4cd4,Pro (B2C),Đang làm việc,43,"[""others""]",Phường Phú Lương,Quận Hà Đông,Hà Nội,Pro (B2C),Nhóm 3 - Lâu năm,Đang làm việc,43,"[""others""]",Phường Phú Lương,Quận Hà Đông,Hà Nội
1838180511,2,1,0.5,assignCodPicking → assignCodPicking,874c1a2b-1655-4afb-bf01-37453ea242d9,Pro (B2C),Đang làm việc,8,,Phường Ngã Tư Sở,Quận Đống Đa,Hà Nội,Pro (B2C),Nhóm 1 - Mới,Đang làm việc,8,,Phường Ngã Tư Sở,Quận Đống Đa,Hà Nội
1838810237,1,1,1.0,distributorCfmDeliver,62616130-e72f-46ee-b73c-395bd82fbcfa,Pro (B2C),Đang làm việc,14,,Xã Phú Thành,Huyện Yên Thành,Nghệ An,Pro (B2C),Nhóm 2 - Trung bình,Đang làm việc,14,,Xã Phú Thành,Huyện Yên Thành,Nghệ An
1838821862,1,1,1.0,privateNotePackage,64745dfe-ecfc-45e7-8609-4eff0a6e4c39,Pro (B2C),Đang làm việc,25,,Phường Phú Thọ Hòa,Quận Tân Phú,TP Hồ Chí Minh,Pro (B2C),Nhóm 2 - Trung bình,Đang làm việc,25,,Phường Phú Thọ Hòa,Quận Tân Phú,TP Hồ Chí Minh
1839042519,1,1,1.0,distributorCfmDeliver,6674fd70-2250-484a-9269-46060a6e4c3c,Pro (B2C),Đang làm việc,12,,Phường Minh Khai,Quận Từ Liêm,Hà Nội,Pro (B2C),Nhóm 1 - Mới,Đang làm việc,12,,Phường Minh Khai,Quận Từ Liêm,Hà Nội
1839316336,1,1,1.0,updateDeliverWorkshiftByCod,5f6c1b03-e6c4-4c83-b251-4cfe0a6e4c48,Standard (C2C),Đang làm việc,57,"[""home_appliances""]",Phường An Lạc,Quận Bình Tân,TP Hồ Chí Minh,Standard (C2C),Nhóm 3 - Lâu năm,Đang làm việc,57,"[""home_appliances""]",Phường An Lạc,Quận Bình Tân,TP Hồ Chí Minh
1839827955,1,1,1.0,verifySessionPackage,5a72ceb6-db54-4158-a383-5eb10a0a0269,Pro (B2C),Đang làm việc,90,"[""fashion_new""]",Phường Hòa Thạnh,Quận Tân Phú,TP Hồ Chí Minh,Pro (B2C),Nhóm 3 - Lâu năm,Đang làm việc,90,"[""fashion_new""]",Phường Hòa Thạnh,Quận Tân Phú,TP Hồ Chí Minh
1840796288,1,1,1.0,distributorCfmDeliver,00e69445-4a05-4d11-9543-6125b5ab50e0,Pro (B2C),Đang làm việc,4,"[""others""]",phường Mễ Trì,Quận Từ Liêm,Hà Nội,Pro (B2C),Nhóm 1 - Mới,Đang làm việc,4,"[""others""]",phường Mễ Trì,Quận Từ Liêm,Hà Nội
1830114930,1,1,1.0,distributorCfmDeliver,628451d0-a49c-4524-8cba-344c0a6e4da3,Pro (B2C),Đang làm việc,37,"[""cosmetics"",""fashion_new"",""others""]",Phường Sơn Kỳ,Quận Tân Phú,TP Hồ Chí Minh,Pro (B2C),Nhóm 3 - Lâu năm,Đang làm việc,37,"[""cosmetics"",""fashion_new"",""others""]",Phường Sơn Kỳ,Quận Tân Phú,TP Hồ Chí Minh
1830299431,1,1,1.0,distributorCfmDeliver,65e82a9f-8f24-4ce1-9654-4dee0a6e4c39,Top Brand,Đang làm việc,15,,Phường 13,Quận Tân Bình,TP Hồ Chí Minh,Top Brand,Nhóm 2 - Trung bình,Đang làm việc,15,,Phường 13,Quận Tân Bình,TP Hồ Chí Minh
1842293110,1,1,1.0,distributorCfmDeliver,a665bd0b-6897-4209-abba-46d383cd703c,Pro (B2C),Đang làm việc,12,,Phường Hiệp Thành,Quận 12,TP Hồ Chí Minh,Pro (B2C),Nhóm 1 - Mới,Đang làm việc,12,,Phường Hiệp Thành,Quận 12,TP Hồ Chí Minh
1843134362,1,1,1.0,distributorCfmDeliver,5ee57ec4-e9f8-4980-8d34-44f30a6e4c46,Pro (B2C),Đang làm việc,61,"[""fashion_new""]",Phường Bình Trị Đông,Quận Bình Tân,TP Hồ Chí Minh,Pro (B2C),Nhóm 3 - Lâu năm,Đang làm việc,61,"[""fashion_new""]",Phường Bình Trị Đông,Quận Bình Tân,TP Hồ Chí Minh
1843439536,1,1,1.0,distributorCfmDeliver,5c6c264b-8104-4faf-96cc-31010a0a0269,Pro (B2C),Đang làm việc,77,"[""fashion_new""]",Phường Lộc Sơn,Thành phố Bảo Lộc,Lâm Đồng,Pro (B2C),Nhóm 3 - Lâu năm,Đang làm việc,77,"[""fashion_new""]",Phường Lộc Sơn,Thành phố Bảo Lộc,Lâm Đồng
1843903556,2,1,0.5,verifySessionPackage → verifySessionPackage,6410712f-ad28-4354-89bd-43740a6e4c39,Pro (B2C),Đang làm việc,27,,Phường Vạn Phúc,Quận Hà Đông,Hà Nội,Pro (B2C),Nhóm 2 - Trung bình,Đang làm việc,27,,Phường Vạn Phúc,Quận Hà Đông,Hà Nội
1302730093,1,1,1.0,distributorCfmDeliver,5c8b52a3-4d18-43ce-82cf-3dcc0a0a0268,Pro (B2C),Đang làm việc,76,"[""houseware""]",,Quận Từ Liêm,Hà Nội,Pro (B2C),Nhóm 3 - Lâu năm,Đang làm việc,76,"[""houseware""]",,Quận Từ Liêm,Hà Nội
1302843943,1,1,1.0,verifySessionPackage,613ac65e-a7d4-489b-9b3b-46a70a6e4d74,Pro (B2C),Đang làm việc,46,"[""dry_food""]",Phường Hộ Phòng,Thị xã Giá Rai,Bạc Liêu,Pro (B2C),Nhóm 3 - Lâu năm,Đang làm việc,46,"[""dry_food""]",Phường Hộ Phòng,Thị xã Giá Rai,Bạc Liêu
1303676330,1,1,1.0,distributorCfmDeliver,609536eb-2a60-4488-bbe9-48800a6e4c25,Pro (B2C),Đang làm việc,50,"[""fashion_new""]",Phường Bình Hưng Hoà A,Quận Bình Tân,TP Hồ Chí Minh,Pro (B2C),Nhóm 3 - Lâu năm,Đang làm việc,50,"[""fashion_new""]",Phường Bình Hưng Hoà A,Quận Bình Tân,TP Hồ Chí Minh
1303844432,1,1,1.0,verifySessionPackage,6465d8f4-3e4c-411c-b582-446a0a6e4c39,Pro (B2C),Đang làm việc,25,,Phường Gia Thụy,Quận Long Biên,Hà Nội,Pro (B2C),Nhóm 2 - Trung bình,Đang làm việc,25,,Phường Gia Thụy,Quận Long Biên,Hà Nội
1303895688,1,1,1.0,verifySessionPackage,a77dad0f-1290-410b-a511-0d8b77657784,Pro (B2C),Đang làm việc,30,"[""others""]",Xã Tiên Dược,Sóc Sơn,Hà Nội,Pro (B2C),Nhóm 2 - Trung bình,Đang làm việc,30,"[""others""]",Xã Tiên Dược,Sóc Sơn,Hà Nội
1305625734,1,1,1.0,distributorCfmDeliver,483cc68d-c159-4d5b-8299-5b65df54de2e,Standard (C2C),Đang làm việc,20,"[""accessories""]",Phường 6,Quận 5,TP Hồ Chí Minh,Standard (C2C),Nhóm 2 - Trung bình,Đang làm việc,20,"[""accessories""]",Phường 6,Quận 5,TP Hồ Chí Minh
1305713588,1,1,1.0,distributorCfmDeliver,5ac58915-5604-4536-bbc8-6d900a0a0269,Pro (B2C),Đang làm việc,88,"[""others""]",Xã Tân Hòa,Huyện Hưng Hà,Thái Bình,Pro (B2C),Nhóm 3 - Lâu năm,Đang làm việc,88,"[""others""]",Xã Tân Hòa,Huyện Hưng Hà,Thái Bình
1306140807,1,1,1.0,verifySessionPackage,90d0d66a-90d5-4131-94e7-034a0def272f,Pro (B2C),Đang làm việc,27,,Phường Linh Tây,Thành phố Thủ Đức,TP Hồ Chí Minh,Pro (B2C),Nhóm 2 - Trung bình,Đang làm việc,27,,Phường Linh Tây,Thành phố Thủ Đức,TP Hồ Chí Minh
1307199107,1,1,1.0,distributorCfmDeliver,66fe4cf7-b9a8-4fc6-a5b4-422a0a6e4e65,Pro (B2C),Đang làm việc,8,,Xã Bạch Lưu,Huyện Sông Lô,Vĩnh Phúc,Pro (B2C),Nhóm 1 - Mới,Đang làm việc,8,,Xã Bạch Lưu,Huyện Sông Lô,Vĩnh Phúc
1294706550,2,1,0.5,distributorCfmDeliver → distributorCfmDeliver,5ba5c978-a830-4955-a54d-49ec0a0a0214,Pro (B2C),Đang làm việc,82,"[""fashion""]",,Huyện Khoái Châu,Hưng Yên,Pro (B2C),Nhóm 3 - Lâu năm,Đang làm việc,82,"[""fashion""]",,Huyện Khoái Châu,Hưng Yên
1295446020,1,1,1.0,NVBCTakeAPhotoDelivery,6268c7cc-e8cc-48b5-b7b9-43250a6e4d53,Top Brand,Đang làm việc,38,[],Phường Phước Long A,Quận 9,TP Hồ Chí Minh,Top Brand,Nhóm 3 - Lâu năm,Đang làm việc,38,[],Phường Phước Long A,Quận 9,TP Hồ Chí Minh
1296193257,1,1,1.0,privateNotePackage,617381c8-a7d8-40c0-8d1e-49170a6e4cd2,Pro (B2C),Đang làm việc,44,"[""fashion_new""]",Xã Ninh Hiệp,Gia Lâm,Hà Nội,Pro (B2C),Nhóm 3 - Lâu năm,Đang làm việc,44,"[""fashion_new""]",Xã Ninh Hiệp,Gia Lâm,Hà Nội
1297707595,1,1,1.0,distributorCfmDeliver,5f2b6d9f-e738-485a-b1ea-4f550a784c1a,Pro (B2C),Đang làm việc,59,,Xã Đôn Nhân,Huyện Sông Lô,Vĩnh Phúc,Pro (B2C),Nhóm 3 - Lâu năm,Đang làm việc,59,,Xã Đôn Nhân,Huyện Sông Lô,Vĩnh Phúc
1299268864,1,1,1.0,distributorCfmDeliver,5cfb84a4-5620-4e62-bff7-45140a0a020b,Pro (B2C),Đang làm việc,73,"[""fashion_new""]",Thị trấn Phồn Xương,Huyện Yên Thế,Bắc Giang,Pro (B2C),Nhóm 3 - Lâu năm,Đang làm việc,73,"[""fashion_new""]",Thị trấn Phồn Xương,Huyện Yên Thế,Bắc Giang
1300522965,1,1,1.0,distributorCfmDeliver,ef287738-8fc8-47e0-9b52-12ff2678f08d,Pro (B2C),Đang làm việc,3,,Phường Cổ Nhuế 1,Quận Từ Liêm,Hà Nội,Pro (B2C),Nhóm 1 - Mới,Đang làm việc,3,,Phường Cổ Nhuế 1,Quận Từ Liêm,Hà Nội
1301210928,1,1,1.0,distributorCfmDeliver,622ffc89-c4a4-40d1-b27f-43880a6e4d78,Pro (B2C),Đang làm việc,40,,,,Lâm Đồng,Pro (B2C),Nhóm 3 - Lâu năm,Đang làm việc,40,,,,Lâm Đồng
1287674055,1,1,1.0,distributorCfmDeliver,61401d75-758c-4bad-a0ff-450f0a6e4d77,Pro (B2C),Đang làm việc,46,,Xã Đa Tốn,Gia Lâm,Hà Nội,Pro (B2C),Nhóm 3 - Lâu năm,Đang làm việc,46,,Xã Đa Tốn,Gia Lâm,Hà Nội
1230507134,1,1,1.0,privateNotePackage,5b580ded-e7f4-4f89-9100-65060a0a0269,Pro (B2C),Đang làm việc,84,"[""houseware""]",Phường Phong Khê,Thành phố Bắc Ninh,Bắc Ninh,Pro (B2C),Nhóm 3 - Lâu năm,Đang làm việc,84,"[""houseware""]",Phường Phong Khê,Thành phố Bắc Ninh,Bắc Ninh
1230942927,1,1,1.0,distributorCfmDeliver,3ea55652-87cc-4935-8beb-457e499d7f03,Pro (B2C),Đang làm việc,1,,Xã Mỹ Hạnh Nam,Huyện Đức Hòa,Long An,Pro (B2C),Nhóm 1 - Mới,Đang làm việc,1,,Xã Mỹ Hạnh Nam,Huyện Đức Hòa,Long An
1231540619,1,1,1.0,distributorCfmDeliver,591833f6-1441-4c3e-87e2-10a02f47067c,Pro (B2C),Đang làm việc,1,,Phường An Biên,Quận Lê Chân,Hải Phòng,Pro (B2C),Nhóm 1 - Mới,Đang làm việc,1,,Phường An Biên,Quận Lê Chân,Hải Phòng
1231708630,1,1,1.0,updateDeliverWorkshiftByCod,63b393c1-9a44-4bc6-9559-41c10a6e4d77,Pro (B2C),Đang làm việc,30,"[""fashion_new""]",Xã Dưỡng Điềm,Huyện Châu Thành,Tiền Giang,Pro (B2C),Nhóm 2 - Trung bình,Đang làm việc,30,"[""fashion_new""]",Xã Dưỡng Điềm,Huyện Châu Thành,Tiền Giang
1232510459,1,1,1.0,privateNotePackage,62616130-e72f-46ee-b73c-395bd82fbcfa,Pro (B2C),Đang làm việc,14,,Xã Phú Thành,Huyện Yên Thành,Nghệ An,Pro (B2C),Nhóm 2 - Trung bình,Đang làm việc,14,,Xã Phú Thành,Huyện Yên Thành,Nghệ An
1054994642,3,1,0.3333333333333333,distributorCfmDeliver → distributorCfmDeliver → distributorCfmDeliver,1f041f09-1fdd-4649-9f88-5f84f44c2476,Pro (B2C),Đang làm việc,3,"[""fashion_new""]",Phường Đại Kim,Quận Hoàng Mai,Hà Nội,Pro (B2C),Nhóm 1 - Mới,Đang làm việc,3,"[""fashion_new""]",Phường Đại Kim,Quận Hoàng Mai,Hà Nội
1055055356,1,1,1.0,verifySessionPackage,622eb199-4948-45bc-b2a6-46ce0a6e4d75,Pro (B2C),Đang làm việc,40,"[""houseware""]",Phường Phúc La,Quận Hà Đông,Hà Nội,Pro (B2C),Nhóm 3 - Lâu năm,Đang làm việc,40,"[""houseware""]",Phường Phúc La,Quận Hà Đông,Hà Nội
1055165871,1,1,1.0,distributorCfmDeliver,606fe694-06bc-470c-b2fc-48700a784c68,Pro (B2C),Đang làm việc,51,"[""others""]",Phường Khương Mai,Quận Thanh Xuân,Hà Nội,Pro (B2C),Nhóm 3 - Lâu năm,Đang làm việc,51,"[""others""]",Phường Khương Mai,Quận Thanh Xuân,Hà Nội
1055267379,1,1,1.0,distributorCfmDeliver,66cd4a7a-b524-41fe-b2d6-445c0a6e4ec9,Pro (B2C),Đang làm việc,10,,Phường 13,Quận Bình Thạnh,TP Hồ Chí Minh,Pro (B2C),Nhóm 1 - Mới,Đang làm việc,10,,Phường 13,Quận Bình Thạnh,TP Hồ Chí Minh
1056193298,1,1,1.0,distributorCfmDeliver,7fbe7fea-5bbb-42e5-9f4e-25aae01efbf1,Pro (B2C),Đang làm việc,5,,Phường Thịnh Liệt,Quận Hoàng Mai,Hà Nội,Pro (B2C),Nhóm 1 - Mới,Đang làm việc,5,,Phường Thịnh Liệt,Quận Hoàng Mai,Hà Nội
1842183196,1,1,1.0,distributorCfmDeliver,5e3f7f99-5990-4a3b-a9f7-42660a0a0267,Pro (B2C),Đang làm việc,65,"[""fashion""]",Phường Thanh Bình,Quận Hải Châu,Đà Nẵng,Pro (B2C),Nhóm 3 - Lâu năm,Đang làm việc,65,"[""fashion""]",Phường Thanh Bình,Quận Hải Châu,Đà Nẵng
1851486159,1,1,1.0,distributorCfmDeliver,62616130-e72f-46ee-b73c-395bd82fbcfa,Pro (B2C),Đang làm việc,14,,Xã Phú Thành,Huyện Yên Thành,Nghệ An,Pro (B2C),Nhóm 2 - Trung bình,Đang làm việc,14,,Xã Phú Thành,Huyện Yên Thành,Nghệ An
1853358335,1,1,1.0,distributorCfmDeliver,5cfe3851-49e4-42e7-a55d-0d390a0a0214,Standard (C2C),Đang làm việc,73,"[""accessories_new"",""home_appliances"",""elec_accessories""]",Phường 4,Quận 8,TP Hồ Chí Minh,Standard (C2C),Nhóm 3 - Lâu năm,Đang làm việc,73,"[""accessories_new"",""home_appliances"",""elec_accessories""]",Phường 4,Quận 8,TP Hồ Chí Minh
1853371166,1,1,1.0,distributorCfmDeliver,038aa428-8ddb-4a53-b58d-68d9b3b2bf30,Pro (B2C),Đang làm việc,13,"[""accessories""]",Xã Đại Mạch,Đông Anh,Hà Nội,Pro (B2C),Nhóm 2 - Trung bình,Đang làm việc,13,"[""accessories""]",Xã Đại Mạch,Đông Anh,Hà Nội
1854597611,2,1,0.5,privateNotePackage → privateNotePackage,9e323c8b-2fa6-4c54-8fea-d044803d0052,Pro (B2C),Đang làm việc,13,,Phường Phúc Diễn,Quận Từ Liêm,Hà Nội,Pro (B2C),Nhóm 2 - Trung bình,Đang làm việc,13,,Phường Phúc Diễn,Quận Từ Liêm,Hà Nội
1856849265,1,1,1.0,distributorCfmDeliver,de3aa75c-e9fd-4880-b6fd-2acc6027b77e,Pro (B2C),Đang làm việc,13,"[""fashion_new"",""others""]",Phường Phúc Thành,Thành phố Hoa Lư,Ninh Bình,Pro (B2C),Nhóm 2 - Trung bình,Đang làm việc,13,"[""fashion_new"",""others""]",Phường Phúc Thành,Thành phố Hoa Lư,Ninh Bình
1857119790,1,1,1.0,privateNotePackage,168015ad-c7cd-400a-b17b-70cda7a8f5fb,Brand,Đang làm việc,1,,Phường Cổ Nhuế 2,Quận Từ Liêm,Hà Nội,Brand,Nhóm 1 - Mới,Đang làm việc,1,,Phường Cổ Nhuế 2,Quận Từ Liêm,Hà Nội
1847342498,2,1,0.5,verifySessionPackage → verifySessionPackage,67a3289c-7064-4259-a3c9-40af0a6e4c3d,Pro (B2C),Đang làm việc,4,"[""others""]",Xã Đồng Thịnh,Huyện Sông Lô,Vĩnh Phúc,Pro (B2C),Nhóm 1 - Mới,Đang làm việc,4,"[""others""]",Xã Đồng Thịnh,Huyện Sông Lô,Vĩnh Phúc
1847918888,1,1,1.0,distributorCfmDeliver,5fb39ece-d420-4898-891f-4cb50a6e4c26,Pro (B2C),Đang làm việc,56,"[""fashion_new""]",Thị trấn Tiền Hải,Huyện Tiền Hải,Thái Bình,Pro (B2C),Nhóm 3 - Lâu năm,Đang làm việc,56,"[""fashion_new""]",Thị trấn Tiền Hải,Huyện Tiền Hải,Thái Bình
1849142831,1,1,1.0,distributorCfmDeliver,67a2c652-7954-4710-be18-4fd20a6e4ec7,Pro (B2C),Đang làm việc,4,,Phường Sài Đồng,Quận Long Biên,Hà Nội,Pro (B2C),Nhóm 1 - Mới,Đang làm việc,4,,Phường Sài Đồng,Quận Long Biên,Hà Nội
1849457764,1,1,1.0,distributorCfmDeliver,66473243-1d34-4915-8acf-42ee0a6e4d75,Pro (B2C),Đang làm việc,13,"[""accessories""]",Xã Thành Công,Huyện Khoái Châu,Hưng Yên,Pro (B2C),Nhóm 2 - Trung bình,Đang làm việc,13,"[""accessories""]",Xã Thành Công,Huyện Khoái Châu,Hưng Yên
1052601179,1,1,1.0,distributorCfmDeliver,de4b0e21-512b-4b00-87de-2707e2b5b5ae,Pro (B2C),Đang làm việc,3,,Phường Xuân Phương,Quận Từ Liêm,Hà Nội,Pro (B2C),Nhóm 1 - Mới,Đang làm việc,3,,Phường Xuân Phương,Quận Từ Liêm,Hà Nội
1054189384,1,1,1.0,distributorCfmDeliver,c931bcc9-0bab-4f9c-849e-92a059d5aee1,Pro (B2C),Đang làm việc,4,,Xã Minh Tân,Huyện Đông Hưng,Thái Bình,Pro (B2C),Nhóm 1 - Mới,Đang làm việc,4,,Xã Minh Tân,Huyện Đông Hưng,Thái Bình
1054813824,1,1,1.0,verifySessionPackage,3c44045b-0f2f-46bc-b23b-823933f0b3be,Pro (B2C),Đang làm việc,4,,Phường 5,Quận 3,TP Hồ Chí Minh,Pro (B2C),Nhóm 1 - Mới,Đang làm việc,4,,Phường 5,Quận 3,TP Hồ Chí Minh
1297395856,1,1,1.0,verifySessionPackage,603f909c-1774-4767-a377-43770a6e4c25,Standard (C2C),Đang làm việc,52,"[""accessories"",""others""]",Phường Bình Trị Đông B,Quận Bình Tân,TP Hồ Chí Minh,Standard (C2C),Nhóm 3 - Lâu năm,Đang làm việc,52,"[""accessories"",""others""]",Phường Bình Trị Đông B,Quận Bình Tân,TP Hồ Chí Minh
1297421972,1,1,1.0,verifySessionPackage,65fbad31-e050-4492-a661-46010a6e4ec7,Pro (B2C),Đang làm việc,15,"[""others""]",Xã Hải Lựu,Huyện Sông Lô,Vĩnh Phúc,Pro (B2C),Nhóm 2 - Trung bình,Đang làm việc,15,"[""others""]",Xã Hải Lựu,Huyện Sông Lô,Vĩnh Phúc
1297702132,1,1,1.0,verifySessionPackage,65790e88-cdd8-47b5-aaa9-49b00a6e4c3b,Pro (B2C),Đang làm việc,18,"[""accessories""]",Xã Tứ Hiệp,Thanh Trì,Hà Nội,Pro (B2C),Nhóm 2 - Trung bình,Đang làm việc,18,"[""accessories""]",Xã Tứ Hiệp,Thanh Trì,Hà Nội
1049964320,1,1,1.0,distributorCfmDeliver,6625da2f-3ff0-487a-b10f-40710a6e4c3b,Pro (B2C),Đang làm việc,14,"[""accessories""]",Phường Thanh Bình,Thành phố Hải Dương,Hải Dương,Pro (B2C),Nhóm 2 - Trung bình,Đang làm việc,14,"[""accessories""]",Phường Thanh Bình,Thành phố Hải Dương,Hải Dương
1050319908,1,1,1.0,distributorCfmDeliver,5f1414e1-6740-4044-8cd0-4b400a6e4c25,Pro (B2C),Đang làm việc,60,"[""fashion_new""]",,Quận Hoàng Mai,Hà Nội,Pro (B2C),Nhóm 3 - Lâu năm,Đang làm việc,60,"[""fashion_new""]",,Quận Hoàng Mai,Hà Nội
1052060239,1,1,1.0,updateDeliverWorkshiftByCod,5f9d2374-cb18-483a-abac-41bb0a784c83,Pro (B2C),Đang làm việc,56,"[""cosmetics""]",Phường An Lạc,Quận Bình Tân,TP Hồ Chí Minh,Pro (B2C),Nhóm 3 - Lâu năm,Đang làm việc,56,"[""cosmetics""]",Phường An Lạc,Quận Bình Tân,TP Hồ Chí Minh
1037383735,1,1,1.0,distributorCfmDeliver,5a648e40-048c-4bad-947e-34140a0a0269,Pro (B2C),Đang làm việc,90,"[""food_others""]",Thị Trấn Đạ Tẻh,Huyện Đạ Huoai,Lâm Đồng,Pro (B2C),Nhóm 3 - Lâu năm,Đang làm việc,90,"[""food_others""]",Thị Trấn Đạ Tẻh,Huyện Đạ Huoai,Lâm Đồng
1858017966,1,1,1.0,distributorCfmDeliver,5e421f92-20c4-4a63-9b44-12800a0a027f,Standard (C2C),Đang làm việc,65,"[""cosmetics""]",Phường 9,Thành phố Đà Lạt,Lâm Đồng,Standard (C2C),Nhóm 3 - Lâu năm,Đang làm việc,65,"[""cosmetics""]",Phường 9,Thành phố Đà Lạt,Lâm Đồng
1858429863,1,1,1.0,distributorCfmDeliver,7e93ab12-7daa-4cb4-a1ac-4603256c3389,Pro (B2C),Đang làm việc,21,,Phường Phú Thuận,Quận 7,TP Hồ Chí Minh,Pro (B2C),Nhóm 2 - Trung bình,Đang làm việc,21,,Phường Phú Thuận,Quận 7,TP Hồ Chí Minh
1858693835,1,1,1.0,distributorCfmDeliver,5a93af22-0fd8-4083-98a2-cfbe0a0a026e,Pro (B2C),Đang làm việc,89,"[""fashion_new""]",,,Hà Nội,Pro (B2C),Nhóm 3 - Lâu năm,Đang làm việc,89,"[""fashion_new""]",,,Hà Nội
1861060166,1,1,1.0,verifySessionPackage,61cb45d3-c34c-4c12-8666-1ce2e4aadd04,Pro (B2C),Đang làm việc,1,,Phường 16,Quận Gò Vấp,TP Hồ Chí Minh,Pro (B2C),Nhóm 1 - Mới,Đang làm việc,1,,Phường 16,Quận Gò Vấp,TP Hồ Chí Minh
1861063138,1,1,1.0,distributorCfmDeliver,9f28935b-fedd-4a0c-af23-a0c05d2360d1,Pro (B2C),Đang làm việc,3,,Xã Tân Triều,Thanh Trì,Hà Nội,Pro (B2C),Nhóm 1 - Mới,Đang làm việc,3,,Xã Tân Triều,Thanh Trì,Hà Nội
1862752768,1,1,1.0,verifySessionPackage,e26718b7-7c61-4643-9c72-14bd649effe4,Pro (B2C),Đang làm việc,12,,Xã Vĩnh Lộc A,Huyện Bình Chánh,TP Hồ Chí Minh,Pro (B2C),Nhóm 1 - Mới,Đang làm việc,12,,Xã Vĩnh Lộc A,Huyện Bình Chánh,TP Hồ Chí Minh
1863348469,1,1,1.0,distributorCfmDeliver,64bf7a1d-f344-4b4d-bce8-48630a6e4d78,Pro (B2C),Đang làm việc,23,,Xã Hữu Hoà,Thanh Trì,Hà Nội,Pro (B2C),Nhóm 2 - Trung bình,Đang làm việc,23,,Xã Hữu Hoà,Thanh Trì,Hà Nội
1863480770,1,1,1.0,privateNotePackage,d8af2596-b37d-4946-8816-1cef5f3fb80e,Pro (B2C),Đang làm việc,8,,Xã Tân Triều,Thanh Trì,Hà Nội,Pro (B2C),Nhóm 1 - Mới,Đang làm việc,8,,Xã Tân Triều,Thanh Trì,Hà Nội
1850110836,1,1,1.0,distributorCfmDeliver,62417271-96f0-4bbb-b7ba-4da50a6e4e0c,Pro (B2C),Đang làm việc,39,"[""fashion_new""]",Phường Thịnh Liệt,Quận Hoàng Mai,Hà Nội,Pro (B2C),Nhóm 3 - Lâu năm,Đang làm việc,39,"[""fashion_new""]",Phường Thịnh Liệt,Quận Hoàng Mai,Hà Nội
1850322817,1,1,1.0,distributorCfmDeliver,64e434de-a4d4-4dce-bd5c-4a060a6e4c39,Pro (B2C),Đang làm việc,22,,Phường Phúc La,Quận Hà Đông,Hà Nội,Pro (B2C),Nhóm 2 - Trung bình,Đang làm việc,22,,Phường Phúc La,Quận Hà Đông,Hà Nội
1850916484,1,1,1.0,distributorCfmDeliver,6401807d-da18-4485-b911-496f0a6e4c39,Pro (B2C),Đang làm việc,28,,Xã Bắc Phú,Sóc Sơn,Hà Nội,Pro (B2C),Nhóm 2 - Trung bình,Đang làm việc,28,,Xã Bắc Phú,Sóc Sơn,Hà Nội
1850918874,1,1,1.0,privateNotePackage,5fba33a7-8634-45bc-b139-45330a784c65,Standard (C2C),Đang làm việc,55,"[""others""]",Xã Hoà Thắng,Thành phố Buôn Ma Thuột,Đắk Lắk,Standard (C2C),Nhóm 3 - Lâu năm,Đang làm việc,55,"[""others""]",Xã Hoà Thắng,Thành phố Buôn Ma Thuột,Đắk Lắk
1047392006,1,1,1.0,distributorCfmDeliver,e1f76391-debc-42ee-982e-87f98a5243b6,Pro (B2C),Đang làm việc,6,,Xã Thới Tam Thôn,Huyện Hóc Môn,TP Hồ Chí Minh,Pro (B2C),Nhóm 1 - Mới,Đang làm việc,6,,Xã Thới Tam Thôn,Huyện Hóc Môn,TP Hồ Chí Minh
1232866837,1,1,1.0,verifySessionPackage,9d97f2ee-a524-4c27-81fb-81ab8394a6bd,Pro (B2C),Đang làm việc,35,"[""houseware""]",Phường 5,Quận Gò Vấp,TP Hồ Chí Minh,Pro (B2C),Nhóm 2 - Trung bình,Đang làm việc,35,"[""houseware""]",Phường 5,Quận Gò Vấp,TP Hồ Chí Minh
1233360970,1,1,1.0,distributorCfmDeliver,60ee7c7e-d0c4-4375-badd-4d9e0a6e4d53,Standard (C2C),Đang làm việc,48,"[""cosmetics"",""accessories""]",Phường 1,Thành phố Bảo Lộc,Lâm Đồng,Standard (C2C),Nhóm 3 - Lâu năm,Đang làm việc,48,"[""cosmetics"",""accessories""]",Phường 1,Thành phố Bảo Lộc,Lâm Đồng
1233408014,1,1,1.0,verifySessionPackage,615f1520-c0cc-41b9-a2c6-4b440a6e4d53,Standard (C2C),Đang làm việc,45,[],Phường Tam Phú,Thành phố Thủ Đức,TP Hồ Chí Minh,Standard (C2C),Nhóm 3 - Lâu năm,Đang làm việc,45,[],Phường Tam Phú,Thành phố Thủ Đức,TP Hồ Chí Minh
