pkg_order,action,username,length
1236284956,assignCodPicking -> updateReturnedByCod -> confirmTmpReturnedPackageStatus -> ReturnBill,quanvc5,4
1442538671,assignCodPicking -> updateReturnedByCod -> confirmTmpReturnedPackageStatus -> ReturnBill,quanvc5,4
1430042770,assignCodPicking -> updatePickedByCod -> saveRealImportStation -> PickupCrossProvinceBill -> PickupBill -> confirmTmpPickedPackageStatus,quanvc5,6
1945404151,assignCodPicking -> updatePickedByCod -> confirmTmpPickedPackageStatus -> PickupCrossProvinceBill -> PickupBill -> printfPackage,quanvc5,6
1189475579,assignCodPicking -> updatePickedByCod -> confirmTmpPickedPackageStatus -> PickupCrossProvinceBill -> PickupBill -> importStationByDistributer -> distributorCfmReturning -> updateReturnedByCod -> confirmTmpReturnedPackageStatus -> ReturnBill,quanvc5,10
1826861287,assignCodPicking -> updatePickedByCod -> confirmTmpPickedPackageStatus -> PickupCrossProvinceBill -> PickupBill -> distributorCfmReturning -> importStationByDistributer,quanvc5,7
1944976886,assignCodPicking -> updatePickedByCod -> confirmTmpPickedPackageStatus -> PickupCrossProvinceBill -> PickupBill -> cfmTransit -> TransferToBothBill,quanvc5,7
1397359860,assignCodPicking -> updatePickedByCod -> confirmTmpPickedPackageStatus -> PickupCrossProvinceBill -> PickupBill,quanvc5,5
1733420070,assignCodPicking -> updatePickedByCod -> confirmTmpPickedPackageStatus -> PickupCrossProvinceBill -> PickupBill,quanvc5,5
1813665620,assignCodPicking -> updatePickedByCod -> confirmTmpPickedPackageStatus -> PickupCrossProvinceBill -> PickupBill,quanvc5,5
1367300699,assignCodPicking -> updatePickedByCod -> confirmTmpPickedPackageStatus -> PickupCrossProvinceBill -> PickupBill,quanvc5,5
1387972092,assignCodPicking -> updatePickedByCod -> confirmTmpPickedPackageStatus -> PickupCrossProvinceBill -> PickupBill,quanvc5,5
1298437881,assignCodPicking -> updatePickedByCod -> confirmTmpPickedPackageStatus -> PickupCrossProvinceBill -> PickupBill,quanvc5,5
1254794236,assignCodPicking -> updatePickedByCod -> confirmTmpPickedPackageStatus -> PickupCrossProvinceBill -> PickupBill,quanvc5,5
1335784410,assignCodPicking -> updatePickedByCod -> confirmTmpPickedPackageStatus -> PickupCrossProvinceBill -> PickupBill,quanvc5,5
1444177246,assignCodPicking -> updatePickedByCod -> confirmTmpPickedPackageStatus -> PickupCrossProvinceBill -> PickupBill,quanvc5,5
1581881161,assignCodPicking -> updatePickedByCod -> confirmTmpPickedPackageStatus -> PickupCrossProvinceBill -> PickupBill,quanvc5,5
1742668423,assignCodPicking -> updatePickedByCod -> confirmTmpPickedPackageStatus -> PickupCrossProvinceBill -> PickupBill,quanvc5,5
1082105889,assignCodPicking -> updatePickedByCod -> confirmTmpPickedPackageStatus -> PickupCrossProvinceBill -> PickupBill,quanvc5,5
1433677713,assignCodPicking -> updatePickedByCod -> confirmTmpPickedPackageStatus -> PickupBill -> updateReturnedByCod -> confirmTmpReturnedPackageStatus -> ReturnBill,quanvc5,7
1249952810,assignCodPicking -> updatePickedByCod -> confirmTmpPickedPackageStatus -> PickupBill -> putPackages2Bag -> assignBagWithIdentifyBag -> cfmTransit -> TransferToBothBill,quanvc5,8
1753234620,assignCodPicking -> updatePickedByCod -> confirmTmpPickedPackageStatus -> PickupBill -> putPackages2Bag -> assignBagWithIdentifyBag -> cfmTransit -> TransferToBothBill,quanvc5,8
1441237202,assignCodPicking -> updatePickedByCod -> confirmTmpPickedPackageStatus -> PickupBill -> putPackages2Bag -> assignBagWithIdentifyBag -> cfmTransit -> TransferToBothBill,quanvc5,8
1525138984,assignCodPicking -> updatePickedByCod -> confirmTmpPickedPackageStatus -> PickupBill -> distributorCfmDeliver -> privateNotePackage -> editPackage -> updateDeliverCod,quanvc5,8
1681281098,assignCodPicking -> updatePickedByCod -> confirmTmpPickedPackageStatus -> PickupBill -> cfmTransit -> TransferToBothBill -> verifySessionPackage,quanvc5,7
1865052105,assignCodPicking -> updatePickedByCod -> confirmTmpPickedPackageStatus -> PickupBill -> cfmTransit -> TransferToBothBill -> importStationByDistributer -> distributorCfmReturning -> confirmTmpReturnedPackageStatus -> updateReturnedByCod -> ReturnBill,quanvc5,11
1933318029,assignCodPicking -> updatePickedByCod -> confirmTmpPickedPackageStatus -> PickupBill -> cfmTransit -> TransferToBothBill -> importStationByDistributer -> distributorCfmReturning,quanvc5,8
1051662705,assignCodPicking -> updatePickedByCod -> confirmTmpPickedPackageStatus -> PickupBill -> cfmTransit -> TransferToBothBill -> distributorCfmReturning -> importStationByDistributer -> updateReturnedByCod -> confirmTmpReturnedPackageStatus -> ReturnBill,quanvc5,11
1551055440,assignCodPicking -> updatePickedByCod -> confirmTmpPickedPackageStatus -> PickupBill -> cfmTransit -> TransferToBothBill,quanvc5,6
1295780193,assignCodPicking -> updatePickedByCod -> confirmTmpPickedPackageStatus -> PickupBill -> cfmTransit -> TransferToBothBill,quanvc5,6
1472839313,assignCodPicking -> updatePickedByCod -> confirmTmpPickedPackageStatus -> PickupBill -> cfmTransit -> TransferToBothBill,quanvc5,6
1722566627,assignCodPicking -> updatePickedByCod -> confirmTmpPickedPackageStatus -> PickupBill -> cfmTransit -> TransferToBothBill,quanvc5,6
1401335874,assignCodPicking -> updatePickedByCod -> confirmTmpPickedPackageStatus -> PickupBill -> cfmTransit -> TransferToBothBill,quanvc5,6
1254112137,assignCodPicking -> updatePickedByCod -> confirmTmpPickedPackageStatus -> PickupBill -> cfmTransit -> TransferToBothBill,quanvc5,6
1661892854,assignCodPicking -> updatePickedByCod -> confirmTmpPickedPackageStatus -> PickupBill -> PickupCrossProvinceBill -> verifySessionPackage -> TakeAPhotoReturnRequest -> importStationByDistributer -> distributorCfmReturning -> confirmTmpReturnedPackageStatus -> updateReturnedByCod -> ReturnBill,quanvc5,12
1961303544,assignCodPicking -> updatePickedByCod -> confirmTmpPickedPackageStatus -> PickupBill -> PickupCrossProvinceBill -> updateReturnedByCod -> confirmTmpReturnedPackageStatus -> ReturnBill,quanvc5,8
1967785940,assignCodPicking -> updatePickedByCod -> confirmTmpPickedPackageStatus -> PickupBill -> PickupCrossProvinceBill -> updateReturnedByCod -> confirmTmpReturnedPackageStatus -> ReturnBill,quanvc5,8
1308491506,assignCodPicking -> updatePickedByCod -> confirmTmpPickedPackageStatus -> PickupBill -> PickupCrossProvinceBill -> updateReturnedByCod -> confirmTmpReturnedPackageStatus -> ReturnBill,quanvc5,8
1714601070,assignCodPicking -> updatePickedByCod -> confirmTmpPickedPackageStatus -> PickupBill -> PickupCrossProvinceBill -> updateReturnedByCod -> confirmTmpReturnedPackageStatus -> ReturnBill,quanvc5,8
1034518409,assignCodPicking -> updatePickedByCod -> confirmTmpPickedPackageStatus -> PickupBill -> PickupCrossProvinceBill -> putPackages2Bag -> assignBagWithIdentifyBag -> cfmTransit -> TransferToBothBill -> updateReturnedByCod -> confirmTmpReturnedPackageStatus -> ReturnBill,quanvc5,12
1765051466,assignCodPicking -> updatePickedByCod -> confirmTmpPickedPackageStatus -> PickupBill -> PickupCrossProvinceBill -> putPackages2Bag -> assignBagWithIdentifyBag -> cfmTransit -> TransferToBothBill -> importStationByDistributer -> distributorCfmReturning -> updateReturnedByCod -> confirmTmpReturnedPackageStatus -> ReturnBill,quanvc5,14
1523370106,assignCodPicking -> updatePickedByCod -> confirmTmpPickedPackageStatus -> PickupBill -> PickupCrossProvinceBill -> putPackages2Bag -> assignBagWithIdentifyBag -> cfmTransit -> TransferToBothBill -> importStationByDistributer -> distributorCfmReturning -> updateReturnedByCod -> confirmTmpReturnedPackageStatus -> ReturnBill,quanvc5,14
1156383323,assignCodPicking -> updatePickedByCod -> confirmTmpPickedPackageStatus -> PickupBill -> PickupCrossProvinceBill -> putPackages2Bag -> assignBagWithIdentifyBag -> cfmTransit -> TransferToBothBill -> importStationByDistributer -> distributorCfmReturning -> updateReturnedByCod -> confirmTmpReturnedPackageStatus -> ReturnBill,quanvc5,14
1843582680,assignCodPicking -> updatePickedByCod -> confirmTmpPickedPackageStatus -> PickupBill -> PickupCrossProvinceBill -> putPackages2Bag -> assignBagWithIdentifyBag -> cfmTransit -> TransferToBothBill -> importStationByDistributer -> distributorCfmReturning -> updateReturnedByCod -> confirmTmpReturnedPackageStatus -> ReturnBill,quanvc5,14
1183081602,assignCodPicking -> updatePickedByCod -> confirmTmpPickedPackageStatus -> PickupBill -> PickupCrossProvinceBill -> putPackages2Bag -> assignBagWithIdentifyBag -> cfmTransit -> TransferToBothBill -> importStationByDistributer -> distributorCfmReturning -> confirmTmpReturnedPackageStatus -> updateReturnedByCod -> ReturnBill,quanvc5,14
1166243715,assignCodPicking -> updatePickedByCod -> confirmTmpPickedPackageStatus -> PickupBill -> PickupCrossProvinceBill -> putPackages2Bag -> assignBagWithIdentifyBag -> cfmTransit -> TransferToBothBill -> importStationByDistributer -> distributorCfmReturning -> confirmTmpReturnedPackageStatus -> updateReturnedByCod -> ReturnBill,quanvc5,14
1483063324,assignCodPicking -> updatePickedByCod -> confirmTmpPickedPackageStatus -> PickupBill -> PickupCrossProvinceBill -> putPackages2Bag -> assignBagWithIdentifyBag -> cfmTransit -> TransferToBothBill -> importStationByDistributer -> distributorCfmReturning,quanvc5,11
1776021837,assignCodPicking -> updatePickedByCod -> confirmTmpPickedPackageStatus -> PickupBill -> PickupCrossProvinceBill -> putPackages2Bag -> assignBagWithIdentifyBag -> cfmTransit -> TransferToBothBill -> importStationByDistributer -> distributorCfmReturning,quanvc5,11
1577381143,assignCodPicking -> updatePickedByCod -> confirmTmpPickedPackageStatus -> PickupBill -> PickupCrossProvinceBill -> putPackages2Bag -> assignBagWithIdentifyBag -> cfmTransit -> TransferToBothBill -> importStationByDistributer -> distributorCfmReturning,quanvc5,11
1640976999,assignCodPicking -> updatePickedByCod -> confirmTmpPickedPackageStatus -> PickupBill -> PickupCrossProvinceBill -> putPackages2Bag -> assignBagWithIdentifyBag -> cfmTransit -> TransferToBothBill -> distributorCfmReturning -> importStationByDistributer -> updateReturnedByCod -> confirmTmpReturnedPackageStatus -> ReturnBill,quanvc5,14
1543009851,assignCodPicking -> updatePickedByCod -> confirmTmpPickedPackageStatus -> PickupBill -> PickupCrossProvinceBill -> putPackages2Bag -> assignBagWithIdentifyBag -> cfmTransit -> TransferToBothBill -> distributorCfmReturning -> importStationByDistributer -> updateReturnedByCod -> confirmTmpReturnedPackageStatus -> ReturnBill,quanvc5,14
1069389431,assignCodPicking -> updatePickedByCod -> confirmTmpPickedPackageStatus -> PickupBill -> PickupCrossProvinceBill -> putPackages2Bag -> assignBagWithIdentifyBag -> cfmTransit -> TransferToBothBill -> distributorCfmReturning -> importStationByDistributer -> updateReturnedByCod -> confirmTmpReturnedPackageStatus -> ReturnBill,quanvc5,14
1600986001,assignCodPicking -> updatePickedByCod -> confirmTmpPickedPackageStatus -> PickupBill -> PickupCrossProvinceBill -> putPackages2Bag -> assignBagWithIdentifyBag -> cfmTransit -> TransferToBothBill -> distributorCfmReturning -> importStationByDistributer -> updateReturnedByCod -> confirmTmpReturnedPackageStatus -> ReturnBill,quanvc5,14
1874524261,assignCodPicking -> updatePickedByCod -> confirmTmpPickedPackageStatus -> PickupBill -> PickupCrossProvinceBill -> putPackages2Bag -> assignBagWithIdentifyBag -> cfmTransit -> TransferToBothBill -> distributorCfmReturning -> importStationByDistributer -> updateReturnedByCod -> confirmTmpReturnedPackageStatus -> ReturnBill,quanvc5,14
1352348524,assignCodPicking -> updatePickedByCod -> confirmTmpPickedPackageStatus -> PickupBill -> PickupCrossProvinceBill -> putPackages2Bag -> assignBagWithIdentifyBag -> cfmTransit -> TransferToBothBill -> distributorCfmReturning -> importStationByDistributer -> confirmTmpReturnedPackageStatus -> updateReturnedByCod -> ReturnBill,quanvc5,14
1299410821,assignCodPicking -> updatePickedByCod -> confirmTmpPickedPackageStatus -> PickupBill -> PickupCrossProvinceBill -> putPackages2Bag -> assignBagWithIdentifyBag -> cfmTransit -> TransferToBothBill -> distributorCfmReturning -> importStationByDistributer -> confirmTmpReturnedPackageStatus -> updateReturnedByCod -> ReturnBill,quanvc5,14
1747525126,assignCodPicking -> updatePickedByCod -> confirmTmpPickedPackageStatus -> PickupBill -> PickupCrossProvinceBill -> putPackages2Bag -> assignBagWithIdentifyBag -> cfmTransit -> TransferToBothBill -> distributorCfmReturning -> importStationByDistributer,quanvc5,11
1030395471,assignCodPicking -> updatePickedByCod -> confirmTmpPickedPackageStatus -> PickupBill -> PickupCrossProvinceBill -> putPackages2Bag -> assignBagWithIdentifyBag -> cfmTransit -> TransferToBothBill -> distributorCfmReturning -> importStationByDistributer,quanvc5,11
1085701121,assignCodPicking -> updatePickedByCod -> confirmTmpPickedPackageStatus -> PickupBill -> PickupCrossProvinceBill -> putPackages2Bag -> assignBagWithIdentifyBag -> cfmTransit -> TransferToBothBill -> distributorCfmReturning -> importStationByDistributer,quanvc5,11
1580328497,assignCodPicking -> updatePickedByCod -> confirmTmpPickedPackageStatus -> PickupBill -> PickupCrossProvinceBill -> putPackages2Bag -> assignBagWithIdentifyBag -> cfmTransit -> TransferToBothBill -> confirmTmpReturnedPackageStatus -> updateReturnedByCod -> ReturnBill,quanvc5,12
1054250172,assignCodPicking -> updatePickedByCod -> confirmTmpPickedPackageStatus -> PickupBill -> PickupCrossProvinceBill -> putPackages2Bag -> assignBagWithIdentifyBag -> cfmTransit -> TransferToBothBill -> confirmTmpReturnedPackageStatus -> updateReturnedByCod -> ReturnBill,quanvc5,12
1875791307,assignCodPicking -> updatePickedByCod -> confirmTmpPickedPackageStatus -> PickupBill -> PickupCrossProvinceBill -> putPackages2Bag -> assignBagWithIdentifyBag -> cfmTransit -> TransferToBothBill,quanvc5,9
1839209244,assignCodPicking -> updatePickedByCod -> confirmTmpPickedPackageStatus -> PickupBill -> PickupCrossProvinceBill -> putPackages2Bag -> assignBagWithIdentifyBag -> cfmTransit -> TransferToBothBill,quanvc5,9
1811323006,assignCodPicking -> updatePickedByCod -> confirmTmpPickedPackageStatus -> PickupBill -> PickupCrossProvinceBill -> putPackages2Bag -> assignBagWithIdentifyBag -> cfmTransit -> TransferToBothBill,quanvc5,9
1493226100,assignCodPicking -> updatePickedByCod -> confirmTmpPickedPackageStatus -> PickupBill -> PickupCrossProvinceBill -> putPackages2Bag -> assignBagWithIdentifyBag -> cfmTransit -> TransferToBothBill,quanvc5,9
1020574307,assignCodPicking -> updatePickedByCod -> confirmTmpPickedPackageStatus -> PickupBill -> PickupCrossProvinceBill -> putPackages2Bag -> assignBagWithIdentifyBag -> cfmTransit -> TransferToBothBill,quanvc5,9
1377938342,assignCodPicking -> updatePickedByCod -> confirmTmpPickedPackageStatus -> PickupBill -> PickupCrossProvinceBill -> putPackages2Bag -> assignBagWithIdentifyBag -> cfmTransit -> TransferToBothBill,quanvc5,9
1488486493,assignCodPicking -> updatePickedByCod -> confirmTmpPickedPackageStatus -> PickupBill -> PickupCrossProvinceBill -> putPackages2Bag -> assignBagWithIdentifyBag -> cfmTransit -> TransferToBothBill,quanvc5,9
1058145316,assignCodPicking -> updatePickedByCod -> confirmTmpPickedPackageStatus -> PickupBill -> PickupCrossProvinceBill -> putPackages2Bag -> assignBagWithIdentifyBag -> cfmTransit -> TransferToBothBill,quanvc5,9
1322167600,assignCodPicking -> updatePickedByCod -> confirmTmpPickedPackageStatus -> PickupBill -> PickupCrossProvinceBill -> putPackages2Bag -> assignBagWithIdentifyBag -> cfmTransit -> TransferToBothBill,quanvc5,9
1018382238,assignCodPicking -> updatePickedByCod -> confirmTmpPickedPackageStatus -> PickupBill -> PickupCrossProvinceBill -> putPackages2Bag -> assignBagWithIdentifyBag -> cfmTransit -> TransferToBothBill,quanvc5,9
1488543631,assignCodPicking -> updatePickedByCod -> confirmTmpPickedPackageStatus -> PickupBill -> PickupCrossProvinceBill -> putPackages2Bag -> assignBagWithIdentifyBag -> cfmTransit -> TransferToBothBill,quanvc5,9
1837301145,assignCodPicking -> updatePickedByCod -> confirmTmpPickedPackageStatus -> PickupBill -> PickupCrossProvinceBill -> putPackages2Bag -> assignBagWithIdentifyBag -> cfmTransit -> TransferToBothBill,quanvc5,9
1368350620,assignCodPicking -> updatePickedByCod -> confirmTmpPickedPackageStatus -> PickupBill -> PickupCrossProvinceBill -> putPackages2Bag -> assignBagWithIdentifyBag -> cfmTransit -> TransferToBothBill,quanvc5,9
1853895553,assignCodPicking -> updatePickedByCod -> confirmTmpPickedPackageStatus -> PickupBill -> PickupCrossProvinceBill -> putPackages2Bag -> assignBagWithIdentifyBag -> cfmTransit -> TransferToBothBill,quanvc5,9
1837040238,assignCodPicking -> updatePickedByCod -> confirmTmpPickedPackageStatus -> PickupBill -> PickupCrossProvinceBill -> putPackages2Bag -> assignBagWithIdentifyBag -> cfmTransit -> TransferToBothBill,quanvc5,9
1369141286,assignCodPicking -> updatePickedByCod -> confirmTmpPickedPackageStatus -> PickupBill -> PickupCrossProvinceBill -> putPackages2Bag -> assignBagWithIdentifyBag -> cfmTransit -> TransferToBothBill,quanvc5,9
1059846010,assignCodPicking -> updatePickedByCod -> confirmTmpPickedPackageStatus -> PickupBill -> PickupCrossProvinceBill -> putPackages2Bag -> assignBagWithIdentifyBag -> cfmTransit -> TransferToBothBill,quanvc5,9
1888556291,assignCodPicking -> updatePickedByCod -> confirmTmpPickedPackageStatus -> PickupBill -> PickupCrossProvinceBill -> putPackages2Bag -> assignBagWithIdentifyBag -> cfmTransit -> TransferToBothBill,quanvc5,9
